12450.648188731768,83022,148.58701837009528
14166.947970818368,100991,158.1466735013678
30669.90413032994,211320,354.22105389127165
29972.06733504365,267516,267.222961726916
29148.125163526587,225243,300.1650230716102
30725.99713377454,234716,320.0806438883025
62549.98748381916,514239,605.4518069746906
77940.69368049953,666652,725.1360275735732
58817.22053086357,487819,564.3394617628695
